Series Name,"Series Code","Country Name","Country Code","Time","Time Code","Value"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1990","YR1990","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1991","YR1991","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1992","YR1992","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1993","YR1993","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1994","YR1994","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1995","YR1995","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1996","YR1996","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1997","YR1997","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1998","YR1998","1405.81632669854"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","1999","YR1999","1367.90257335097"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2000","YR2000","1627.06511911987"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2001","YR2001","1909.59870186179"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2002","YR2002","2106.6350684523"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2003","YR2003","2789.15906483509"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2004","YR2004","3380.16512135859"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2005","YR2005","3674.6179242797"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2006","YR2006","4425.67887307803"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2007","YR2007","5976.39414454596"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2008","YR2008","7367.75190910882"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2009","YR2009","6727.10776676969"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2010","YR2010","6688.40259641346"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2011","YR2011","7328.78943085498"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2012","YR2012","6586.39970256684"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2013","YR2013","7188.86361611271"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2014","YR2014","7387.87296917548"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2015","YR2015","6517.19267514764"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2016","YR2016","7033.43962398373"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2017","YR2017","7803.35824465203"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2018","YR2018","8850.3749248372"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2019","YR2019","8909.6538759126"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2020","YR2020","7677.37132106817"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2021","YR2021","9465.96153027794"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2022","YR2022","10093.4387007266"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Montenegro","MNE","2023","YR2023","12016.907421906"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1960","YR1960","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1961","YR1961","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1962","YR1962","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1963","YR1963","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1964","YR1964","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1965","YR1965","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1966","YR1966","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1967","YR1967","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1968","YR1968","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1969","YR1969","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1970","YR1970","12077.7640394753"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1971","YR1971","13315.9776690458"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1972","YR1972","16169.8702567917"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1973","YR1973","20857.0647439729"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1974","YR1974","22324.0144926781"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1975","YR1975","27894.4899660584"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1976","YR1976","28393.0899941075"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1977","YR1977","30911.9500123572"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1978","YR1978","37681.4378048464"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1979","YR1979","45087.2082988368"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1980","YR1980","50900.2631153738"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1981","YR1981","44171.9926671905"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1982","YR1982","41461.4462179652"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1983","YR1983","39040.9278013074"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1984","YR1984","36516.68970152"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1985","YR1985","37590.4296640199"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1986","YR1986","51943.1882168477"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1987","YR1987","62341.7445178561"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1988","YR1988","67133.2375315541"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1989","YR1989","66829.0389378484"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1990","YR1990","81813.0197866691"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1991","YR1991","81158.9073855653"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1992","YR1992","88882.5495455094"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1993","YR1993","82983.9593776937"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1994","YR1994","87042.2722470235"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1995","YR1995","99431.738622339"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1996","YR1996","98927.6772446189"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1997","YR1997","88844.9446436765"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1998","YR1998","91110.977294728"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","1999","YR1999","89742.5029689929"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2000","YR2000","81763.8276688413"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2001","YR2001","82410.4004966217"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2002","YR2002","90151.5464032213"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2003","YR2003","111309.869748198"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2004","YR2004","125435.894305312"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2005","YR2005","130818.981946144"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2006","YR2006","143289.072903488"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2007","YR2007","184639.750063228"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2008","YR2008","204097.113958028"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2009","YR2009","168957.10787757"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2010","YR2010","161780.745361248"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2011","YR2011","179369.268180394"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2012","YR2012","165497.097810044"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2013","YR2013","185055.517569114"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2014","YR2014","195772.724261668"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2015","YR2015","170338.680381498"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2016","YR2016","174412.494536127"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2017","YR2017","173611.687859934"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2018","YR2018","193968.090133158"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2019","YR2019","199382.838585354"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2020","YR2020","182537.387370109"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2021","YR2021","235132.784182144"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2022","YR2022","240862.18244774"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Monaco","MCO","2023","YR2023","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1960","YR1960","1154.68660875299"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1961","YR1961","1252.57684765505"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1962","YR1962","1340.39559282131"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1963","YR1963","1434.7756812867"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1964","YR1964","1665.87916334893"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1965","YR1965","1845.38214046979"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1966","YR1966","1983.35131828236"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1967","YR1967","2151.41343201936"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1968","YR1968","2360.88487179073"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1969","YR1969","2642.95614193661"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1970","YR1970","2927.07293946175"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1971","YR1971","3378.61479729144"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1972","YR1972","4104.45102978895"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1973","YR1973","5345.57544377587"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1974","YR1974","6440.97842006268"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1975","YR1975","7335.5089973343"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1976","YR1976","7925.6880622655"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1977","YR1977","9166.80819524307"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1978","YR1978","11179.3895620565"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1979","YR1979","12798.5432457441"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1980","YR1980","13791.8622639458"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1981","YR1981","11520.4478716306"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1982","YR1982","11072.6584545573"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1983","YR1983","10680.3590423923"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1984","YR1984","9977.1602168293"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1985","YR1985","9926.1299705666"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1986","YR1986","13783.8501091364"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1987","YR1987","16709.5596773838"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1988","YR1988","17744.5013844684"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1989","YR1989","17397.6916825595"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1990","YR1990","21290.8603827045"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1991","YR1991","21732.2307621923"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1992","YR1992","23904.037415058"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1993","YR1993","23122.4107668645"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1994","YR1994","24646.3143096269"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1995","YR1995","29258.1343486211"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1996","YR1996","29006.8094454171"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1997","YR1997","26700.5371335926"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1998","YR1998","27885.8083823465"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","1999","YR1999","28272.6432492539"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2000","YR2000","26214.498549887"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2001","YR2001","26896.5481111196"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2002","YR2002","29343.2449960602"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2003","YR2003","35750.9746630269"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2004","YR2004","40436.6182310407"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2005","YR2005","41994.7135305232"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2006","YR2006","44900.9381441374"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2007","YR2007","51799.2085521047"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2008","YR2008","57879.9437553916"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2009","YR2009","52722.2130568997"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2010","YR2010","50999.7451168879"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2011","YR2011","54230.3129029852"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2012","YR2012","50070.1416045904"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2013","YR2013","52198.8975607454"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2014","YR2014","52900.537415323"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2015","YR2015","45193.4032187971"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2016","YR2016","46039.1059284098"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2017","YR2017","48675.2223350213"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2018","YR2018","53044.5324352253"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2019","YR2019","52476.2732533327"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2020","YR2020","52162.5701150406"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2021","YR2021","58727.8705471475"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2022","YR2022","57025.01245598"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Netherlands","NLD","2023","YR2023","62536.7320298151"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1960","YR1960","1451.2850779894"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1961","YR1961","1570.63804374719"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1962","YR1962","1678.26725653992"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1963","YR1963","1787.31853394909"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1964","YR1964","1950.69324222931"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1965","YR1965","2178.77508111808"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1966","YR1966","2332.51059866098"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1967","YR1967","2530.66057799458"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1968","YR1968","2679.71300438189"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1969","YR1969","2894.23998236681"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1970","YR1970","3306.21947607769"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1971","YR1971","3736.34873749991"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1972","YR1972","4413.57569168528"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1973","YR1973","5689.5888066967"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1974","YR1974","6811.52733653232"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1975","YR1975","8204.45151152979"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1976","YR1976","8927.20162734477"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1977","YR1977","10266.1206718698"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1978","YR1978","11462.5945916053"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1979","YR1979","13046.5372210653"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1980","YR1980","15772.2409073814"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1981","YR1981","15512.5067043575"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1982","YR1982","15224.8939100982"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1983","YR1983","14927.5174766339"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1984","YR1984","14989.4857665906"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1985","YR1985","15753.5527652129"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1986","YR1986","18883.2333523873"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1987","YR1987","22505.8622623684"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1988","YR1988","24207.281468963"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1989","YR1989","24281.1304051396"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1990","YR1990","28242.981402822"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1991","YR1991","28596.9330036444"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1992","YR1992","30523.9850558974"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1993","YR1993","27963.6979095744"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1994","YR1994","29315.8092337732"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1995","YR1995","34875.7043347536"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1996","YR1996","37321.9741993473"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Norway","NOR","1997","YR1997","36629.0309036621"
